tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1000251,cust_83608,True,2024-01-29T22:00:00,App crashes whenever a video starts playing on on Android,1000252,
1000252,StreamBoxHelp,False,2024-01-30T01:47:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1000251
1000253,cust_83608,True,2024-01-30T02:07:00,Ok will try that.,,1000252
1000254,cust_76507,True,2024-01-30T04:00:00,"I was billed twice for the same month, please fix this",1000255,
1000255,StreamBoxHelp,False,2024-01-30T05:34:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1000254
1000256,cust_39643,True,2024-01-30T10:00:00,It says not available in my country but I'm a paying subscriber,1000257,
1000258,cust_45818,True,2024-01-30T13:00:00,"Paid for premium but still seeing ads, what's going on",1000259,
1000259,StreamBoxHelp,False,2024-01-30T16:47:00,"Sorry for the trouble! Payments can take up to 30 minutes to reflect. If it's still inactive after that, DM us your order number.",,1000258
1000260,cust_22026,True,2024-01-30T18:00:00,"Your app won't let me sign in, keeps saying invalid credentials on my smart TV",1000261,
1000261,StreamBoxHelp,False,2024-01-30T19:39:00,Sorry about that! Please try updating to the latest app version and logging in again. If it persists DM us your email so we can check your account.,,1000260
1000262,cust_21135,True,2024-01-31T04:00:00,"Your customer support never responds, this is ridiculous",1000263,
1000263,StreamBoxHelp,False,2024-01-31T06:57:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1000262
1000264,cust_67939,True,2024-01-31T10:00:00,"Please cancel my plan, I don't want to be charged again",1000265,
1000265,StreamBoxHelp,False,2024-01-31T11:33:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1000264
1000266,cust_79066,True,2024-01-31T15:00:00,Audio and video are out of sync for the last 2 days,1000267,
1000267,StreamBoxHelp,False,2024-01-31T15:06:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000266
1000268,cust_47938,True,2024-01-31T20:00:00,It says not available in my country but I'm a paying subscriber,1000269,
1000269,StreamBoxHelp,False,2024-01-31T20:49:00,Content availability varies by region due to licensing. We appreciate the feedback and will share it with the content team.,,1000268
1000270,cust_97562,True,2024-02-01T04:00:00,"Payment keeps failing even though my card is fine, tried 5 times",1000271,
1000271,StreamBoxHelp,False,2024-02-01T05:56:00,"Sorry for the trouble! Payments can take up to 30 minutes to reflect. If it's still inactive after that, DM us your order number.",,1000270
1000272,cust_97562,True,2024-02-01T04:00:00,"Payment keeps failing even though my card is fine, tried 5 times",1000271,
1000273,cust_66267,True,2024-02-01T10:00:00,Would love a dark mode option in the app,1000274,
1000274,StreamBoxHelp,False,2024-02-01T10:10:00,"Great idea, we've logged this as feedback for our roadmap team!",,1000273
1000275,cust_66267,True,2024-02-01T10:51:00,DMed you now.,,1000274
1000276,cust_21551,True,2024-02-01T14:00:00,"Please add profiles for kids, would make this so much better",1000277,
1000277,StreamBoxHelp,False,2024-02-01T16:19:00,"Great idea, we've logged this as feedback for our roadmap team!",,1000276
1000278,cust_53655,True,2024-02-01T19:00:00,"Why was this show removed, I was in the middle of it",1000279,
1000279,StreamBoxHelp,False,2024-02-01T22:56:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1000278
1000280,cust_40968,True,2024-02-02T01:00:00,"Your customer support never responds, this is ridiculous",1000281,
1000281,StreamBoxHelp,False,2024-02-02T04:19:00,We're sorry for the delay and frustration -- DM us your account email so we can prioritize this.,,1000280
1000282,cust_40968,True,2024-02-02T05:10:00,DMed you now.,,1000281
1000283,cust_85952,True,2024-02-02T10:00:00,"Please cancel my plan, I don't want to be charged again",1000284,
1000284,StreamBoxHelp,False,2024-02-02T13:46:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1000283
1000285,cust_67961,True,2024-02-02T15:00:00,Trying to downgrade my plan but the app won't let me,1000286,
1000286,StreamBoxHelp,False,2024-02-02T17:14:00,Sorry to see you go! Go to Settings > Subscription to cancel or downgrade. DM us if the option isn't showing.,,1000285
1000287,cust_47627,True,2024-02-02T20:00:00,I keep getting logged out of the app every time I open it on my iPad,1000288,
1000288,StreamBoxHelp,False,2024-02-02T22:03:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000287
1000289,cust_68947,True,2024-02-03T00:00:00,Audio and video are out of sync for the last 3 days,1000290,
1000291,cust_68947,True,2024-02-03T02:21:00,Ok will try that.,,1000290
1000292,cust_76132,True,2024-02-03T06:00:00,"Been waiting 2 days for a reply, unbelievable",1000293,
1000293,StreamBoxHelp,False,2024-02-03T07:57:00,That's not the experience we want for you. Please DM us details so we can make it right.,,1000292
1000294,cust_60779,True,2024-02-03T14:00:00,"You charged me after I cancelled last week, this isn't right",1000295,
1000295,StreamBoxHelp,False,2024-02-03T14:21:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1000294
1000296,cust_96057,True,2024-02-03T20:00:00,Trying to downgrade my plan but the app won't let me,1000297,
1000297,StreamBoxHelp,False,2024-02-03T23:59:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1000296
1000298,cust_26901,True,2024-02-04T03:00:00,Audio and video are out of sync for the last 2 days,1000299,
1000299,StreamBoxHelp,False,2024-02-04T05:49:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1000298
1000301,StreamBoxHelp,False,2024-02-04T11:37:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000300
1000302,cust_35166,True,2024-02-04T15:00:00,"I was billed twice for the same month, please fix this",1000303,
1000303,StreamBoxHelp,False,2024-02-04T17:14:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1000302
1000304,cust_96760,True,2024-02-04T18:00:00,"Loving the new recommendations feature, keep it up",1000305,
1000305,StreamBoxHelp,False,2024-02-04T18:46:00,"Thank you so much for the kind words, we really appreciate it!",,1000304
1000306,cust_67366,True,2024-02-05T01:00:00,The app crashes every time I try to open it on my on my smart TV,1000307,
1000307,StreamBoxHelp,False,2024-02-05T02:58:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1000306
1000308,cust_79993,True,2024-02-05T07:00:00,"Why was this show removed, I was in the middle of it",1000309,
1000309,StreamBoxHelp,False,2024-02-05T08:39:00,Licensing agreements sometimes change and titles can be removed on short notice -- sorry for the inconvenience! We'll pass this along.,,1000308
1000310,cust_60052,True,2024-02-05T14:00:00,Trying to downgrade my plan but the app won't let me,1000311,
1000311,StreamBoxHelp,False,2024-02-05T17:30:00,You can cancel anytime from Account > Subscription > Cancel Plan. Let us know if you run into any issues!,,1000310
1000312,cust_58655,True,2024-02-05T21:00:00,I keep getting logged out of the app every time I open it on my iPad,1000313,
1000313,StreamBoxHelp,False,2024-02-05T21:26:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000312
1000314,cust_67340,True,2024-02-06T01:00:00,"Just wanted to say the new app update is great, thanks!",1000315,
1000316,cust_59140,True,2024-02-06T06:00:00,My card was charged but my subscription still shows as inactive 4 hours later,1000317,
1000317,StreamBoxHelp,False,2024-02-06T09:27:00,We can look into that -- please DM your account email and the last 4 digits of the card used so we can check the transaction.,,1000316
1000318,cust_59140,True,2024-02-06T10:27:00,DMed you now.,,1000317
1000319,cust_71487,True,2024-02-06T13:00:00,Quality drops to 240p randomly during playback on on the web app,1000320,
1000320,StreamBoxHelp,False,2024-02-06T14:10:00,"Sorry for the disruption! Try lowering the streaming quality in Settings, or restart your router. Let us know if it continues.",,1000319
1000321,cust_71487,True,2024-02-06T14:58:00,DMed you now.,,1000320
1000322,cust_41147,True,2024-02-06T20:00:00,"Can't log in at all today, just spinning forever",1000323,
1000323,StreamBoxHelp,False,2024-02-06T20:21:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000322
1000324,cust_92831,True,2024-02-07T00:00:00,App crashes whenever a video starts playing on on the web app,1000325,
1000325,StreamBoxHelp,False,2024-02-07T01:54:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1000324
1000326,cust_92831,True,2024-02-07T00:00:00,App crashes whenever a video starts playing on on the web app,1000325,
1000327,cust_97080,True,2024-02-07T07:00:00,App crashes whenever a video starts playing on,1000328,
1000328,StreamBoxHelp,False,2024-02-07T09:19:00,Sorry about that! Please make sure the app is updated to the latest version and try reinstalling. Let us know if the crash continues.,,1000327
1000329,cust_61177,True,2024-02-07T12:00:00,"Can I get my money back, I never used it after signing up",1000330,
1000330,StreamBoxHelp,False,2024-02-07T15:16:00,"Understood, we'll need to verify your account first -- DM us your email and we'll get this looked at.",,1000329
1000331,cust_61177,True,2024-02-07T12:00:00,"Can I get my money back, I never used it after signing up",1000330,
1000333,StreamBoxHelp,False,2024-02-07T21:33:00,"Apologies for the confusion, could you send your order ID via DM so we can look into the duplicate charge?",,1000332
1000334,cust_92802,True,2024-02-08T03:00:00,"Video keeps buffering even on good wifi, so annoying",1000335,
1000335,StreamBoxHelp,False,2024-02-08T03:14:00,We'd suggest checking your connection speed and restarting the app. DM us if the buffering persists after that.,,1000334
1000336,cust_92802,True,2024-02-08T03:28:00,"Thanks, that worked!",,1000335
1000337,cust_77552,True,2024-02-08T08:00:00,"You charged me after I cancelled last week, this isn't right",1000338,
1000338,StreamBoxHelp,False,2024-02-08T09:18:00,That shouldn't happen -- please DM your account email and the charge date so our billing team can review and correct it.,,1000337
1000339,cust_45811,True,2024-02-08T14:00:00,You should add a way to download episodes for offline viewing,1000340,
1000340,StreamBoxHelp,False,2024-02-08T17:54:00,"Great idea, we've logged this as feedback for our roadmap team!",,1000339
1000341,cust_58148,True,2024-02-08T21:00:00,Reset link says expired every single time on Android,1000342,
1000342,StreamBoxHelp,False,2024-02-08T22:55:00,"You can request a new reset link from the login screen -- it can take up to 10 minutes to arrive. If it still doesn't show up, DM us the email on file.",,1000341
1000343,cust_23447,True,2024-02-09T02:00:00,The app crashes every time I try to open it on my on Android,1000344,
1000344,StreamBoxHelp,False,2024-02-09T02:47:00,That's not expected -- could you tell us your device model and app version so we can dig into this?,,1000343
1000345,cust_90589,True,2024-02-09T08:00:00,"Login screen just loops back to itself, tried 2 times on Android",1000346,
1000346,StreamBoxHelp,False,2024-02-09T09:38:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000345
1000347,cust_28714,True,2024-02-09T12:00:00,Reset link says expired every single time on my iPad,,
1000348,cust_57467,True,2024-02-09T20:00:00,"Login screen just loops back to itself, tried 2 times on the web app",1000349,
1000349,StreamBoxHelp,False,2024-02-09T21:39:00,That sounds frustrating. Could you try clearing the app cache and logging in again? Let us know if it keeps happening.,,1000348
